driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time
1,0.0,7.46398788362281,155.68874247869246,7.093651434918541,7.46398788362281,7.093651434918541,0.3703364487042693
2,0.19260391429872428,6.648474239382607,158.73872748262735,6.890456306468026,6.455870325083883,6.455870325083883,0.0
3,0.31012663428788345,8.159513870845009,126.21762302781418,6.635415814232675,7.849387236557126,6.635415814232675,1.2139714223244509
4,0.7528130703977978,7.31688221554041,129.28366513563867,5.858382872563543,6.5640691451426125,5.858382872563543,0.7056862725790696
5,0.7940226265244743,7.538058798110041,125.5625091479522,6.293667155863368,6.744036171585567,6.293667155863368,0.4503690157221989
6,1.1100467833480159,7.200939544030932,110.66239061683876,6.034922990634342,6.090892760682916,6.034922990634342,0.055969770048574397
7,1.1796338563224376,7.7986890888950935,118.62634136754778,5.862113801446781,6.619055232572656,5.862113801446781,0.7569414311258749
8,1.5342556216152639,8.101807433212713,96.83695800999956,4.636110407125245,6.567551811597449,4.636110407125245,1.9314414044722037
9,1.6294275257238342,7.971202700503966,78.7127740312348,3.943082061503681,6.341775174780132,3.943082061503681,2.398693113276451
10,1.8624569769225228,9.7391378905646,148.44400782827293,6.448991457148775,7.876680913642076,6.448991457148775,1.427689456493301
11,1.904641746901594,8.689531961746866,138.498520058986,6.246991252938979,6.784890214845272,6.246991252938979,0.5378989619062935
12,2.2624650934940136,9.463498814361321,130.0206002891243,5.068239691724891,7.201033720867308,5.068239691724891,2.132794029142417
13,2.493210711512476,8.953228386087883,147.9150928029223,5.251033049748986,6.460017674575407,5.251033049748986,1.2089846248264209
14,2.520315725747,10.398451122772792,118.06899941838093,5.541706416326615,7.878135397025792,5.541706416326615,2.3364289806991767
15,2.8585799711105286,10.167602399672798,146.63577681925747,5.495029086912597,7.30902242856227,5.495029086912597,1.813993341649673
16,2.925918757750558,9.546642675597706,129.4495032906616,4.808743390149772,6.6207239178471475,4.808743390149772,1.8119805276973757
17,3.0540566288888096,10.173353995862637,97.40114264597432,4.022176932495383,7.119297366973828,4.022176932495383,3.0971204344784447
18,3.056128125805384,9.231861124095051,80.26659690699958,3.279827564773784,6.175732998289667,3.279827564773784,2.895905433515883
19,3.147214178776625,10.890781311961028,105.61780905559503,4.596806657008444,7.743567133184403,4.596806657008444,3.1467604761759587
20,3.1994196973801174,10.93596470819688,99.29206796931281,4.360045245035485,7.736545010816762,4.360045245035485,3.3764997657812774
21,3.4734498616876888,11.069077159404959,86.66984573038566,3.4609445348615204,7.59562729771727,3.4609445348615204,4.13468276285575
22,3.59411705509315,10.047429859547126,85.7356268390725,3.936523490539218,6.453312804453976,3.936523490539218,2.516789313914758
23,3.6866274421839558,9.879980341477395,136.4155141361597,5.404869463724545,6.19335289929344,5.404869463724545,0.788483435568895
24,3.812895724429922,10.547964569012985,110.16241552096245,4.553473787793242,6.735068844583063,4.553473787793242,2.1815950567898215
25,3.8277917925109577,11.759436114817397,168.1091518803739,6.3656905471034255,7.93164432230644,6.3656905471034255,1.5659537752030142
26,3.947308837027466,10.456650081119568,122.59004032493564,4.602605981511012,6.509341244092102,4.602605981511012,1.9067352625810905
27,4.335081775042356,11.251455548518141,145.58176483137055,5.891744178204418,6.916373773475785,5.891744178204418,1.0246295952713664
28,4.474248905327967,11.40211387870464,133.3613490529271,4.649980166393012,6.927864973376673,4.649980166393012,2.2778848069836615
29,5.228624671342337,11.74383911200978,107.75012329799884,4.063776980963245,6.515214440667443,4.063776980963245,2.4514374597041986
30,5.241571906275242,11.470547182407053,135.51969253667042,4.699020361376444,6.228975276131811,4.699020361376444,1.5299549147553666
31,5.343733677614769,12.086078524490024,113.95573456046074,3.8048212433895623,6.7423448468752545,3.8048212433895623,2.937523603485692
32,5.537611264339509,12.56016218874101,126.2299617255252,5.518042540673451,7.022550924401502,5.518042540673451,1.5045083837280506
33,5.6806312528224,12.22345001371583,75.80867207361047,2.8100806588101044,6.54281876089343,2.8100806588101044,3.7327381020833252
34,5.8254750863455484,12.561047061857854,102.1822835141322,3.695720335987529,6.735571975512306,3.695720335987529,3.0398516395247768
35,5.838101167114263,13.193185702032169,184.8048914083529,5.728828580264919,7.355084534917906,5.728828580264919,1.6262559546529873
36,5.916955297850524,13.431575712119402,72.98709093035258,3.292820566205008,7.514620414268878,3.292820566205008,4.22179984806387
